Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande
"A","Softwares",1718337,"Kit00011","Physical Test 2.81 + Estadiômetro Physical Prof.",1000,"<b><FONT color=#ff0000>Super Promoção!</b></font>
Na compra Estadiômetro Physical Professional no valor de R$ 240,00 <b>você ganha</b> o software de Avaliação Física, Physical Test 2.81.","É um equipamento de alta qualidade desenvolvido com a finalidade de medir a estatura com precisão através de uma resolução milimétrica. Prático e eficiente, esse estadiômetro é ideal para uso em clínicas, consultórios e academias.
<b> Grátis Physical Test 2.81 </b>
<br>
Caracteristicas do Estadiômetro:

Alta resistência 
Alta precisão 
Fácil de usar 
Ideal para uso em clínicas, consultórios e academias 
Campo de uso de 0,80 a 2,20 m 
Resolução: em milímetros 
Tolerância: aproximadamente 2 mm em 2,20 m 
Matéria-prima: perfilado em alumínio anodizado 
Possui um pino deslizante 

Garantia de 1 ano 

<b>Não perca essa super promoção, por tempo limitado !</b>","",False,6,0,False,0,0,437,240,0,0,20/10/2008,31/10/2008,True,True,"Phyesta100.jpg","Phyesta200.jpg","Phyesta400.jpg","","","18469,18493","","","","",10,,,"phtp0000",,0,0,,,,5,0,,True,False
"A","Softwares",1180375,"pht29100","Physical Test 2.91 - Software de Avaliação Física",300,"A versão 2.91 é ideal para profissionais que estão iniciando na avaliação física, e procuram um software com os principais testes e protocolos, acompanha fotos e 6 videos de treinamento.","<P align=center><B>Conheça a família Physical Test, e faça seu Investimento no tamanho certo !</B></P>A Família de softwares Physical Test é composta por 8 versões, iniciando pelas básicas <B>ACAD</B> e <B>2.81</B> depois a intermediaria <B>2.91</B> e com recursos de nível avançado vem a versão <B>3.41</B> seguida pelas top de linha são as <B>4.21, 6.2 e 6.3</B>. 
<P></P>
<P>Você fará o Investimento do tamanho certo mas para isso, verifique nos links abaixo o conteúdo da versão <B>Physical Test 6.3</B> e depois verifique o link <B>“Comparativo de Versões” </B>para conhecer as versões básicas e intermediaria que oferecem custos extremamente accessíveis.</P>
<P><LI><B><A href=""http://www.terrazul.com.br/comparativoPhysicalTest.html""><U><FONT color=#ff0000>COMPARATIVO DE VERSÕES</FONT></U></A></P>
<P><LI><A href=""http://www.terrazul.com.br/physicaltest.html""><U><FONT color=#ff0000>CONHEÇA A VERSÃO PHYSICAL TEST 6.3 - Top de Linha</FONT></U></A></P>
<P>&nbsp;</P></LI></B>","",False,82,10,False,0,297,297,119,0,0,04/05/2008,19/02/2010,False,False,"CXPHYSICALTEST90.gif","CXPHYSICALTEST200.gif","CXPHYSICALTEST400.gif","","","18469","","","","",0,,7,"phtp0000,bti23000,bcw10000",,0,0,17691,"","Software de avaliação física, programa de avaliacao fisica,sistema de avaliacao fisica,sistema de treinamento fisico,sistema de composicao corporal,software de flexibilidade,physical test",5,0,,True,False
"A","Softwares",2200693,"pht70001","Physical Test 2.97 - Software de Avaliação Física",190,"A versão 2.97 é ideal para profissionais que estão iniciando na avaliação física, e procuram um software com os principais testes e protocolos, acompanha fotos e 6 videos de treinamento.","Conheça a linha Physical Test composta por 5 versões, iniciando pelas versões básicas a Acadêmica e 2.97; intermediárias 3.7 e 4.7 e a top de linha 7.0.
A versão 2.97 possui os módulos de Cardiorrespiratório, Neuromotores, Análise Postural, Risco Coronariano e Composição Corporal com detalhamento dos resultados em Peso Gordo, Peso Magro Total, Peso Residual, Peso Ósseo e Peso Muscular.","",False,9806,0,True,0,0,297,222.75,0,0,04/05/2011,31/01/2012,True,True,"pht7g100.gif","pht7g200.gif","pht7g400.gif","","","18469","","","","",0,,594,"pht7",,0,0,,"","Software de avaliação física, programa de avaliacao fisica,sistema de avaliacao fisica,sistema de treinamento fisico,sistema de composicao corporal,software de flexibilidade,physical test",5,5,,True,False
"A","Softwares",1180371,"pht33005","Physical Test 3.3 Espanhol - Software de Avaliação Física",190,"Fuera de ejecutar todos los cálculos para una completa evaluación física, el software ofrece la impresión de los relatórios de alto nivel para análises de éstas.
","Fuera de ejecutar todos los cálculos para una completa evaluación física, el software ofrece la impresión de los relatórios de alto nivel para análises de éstas. Asi, alcanzamos un alto grado la personalizacón del atendimento. 

Éxito total en vários países, está beneficiando miliares de usuários, tales como: Universidades, Gimnásios, Academias, Clubs, Médicos, Nutricionistas, Personal Trainer y Fisioterapeutas entre otros.
","http://www.terrazul.com.br/softwares.html",False,10,0,False,0,0,900,0,0,0,,,False,False,"CXPHYSICALTEST90.gif","CXPHYSICALTEST200.gif","CXPHYSICALTEST400.gif","","","18469","","","","",0,,7,"",,0,0,,"","Software de avaliação física, programa de avaliacao fisica,sistema de avaliacao fisica,sistema de treinamento fisico,sistema de composicao corporal,software de flexibilidade,physical test",10,0,,True,False
"A","Softwares",1180379,"pht34100","Physical Test 3.41 - Software de Avaliação Física",190,"O Physical Test 3.41 é a versão mais vendida de todos os tempos, com mais de 20.000 copias no mercado, esta versão oferece todos os testes, além de fotos e 16 videos de treinamento.","<P align=center><B>Conheça a família Physical Test, e faça seu Investimento no tamanho certo !</B></P>A Família de softwares Physical Test é composta por 8 versões, iniciando pelas básicas <B>ACAD</B> e <B>2.81</B> depois a intermediaria <B>2.91</B> e com recursos de nível avançado vem a versão <B>3.41</B> seguida pelas top de linha são as <B>4.21, 6.2 e 6.3</B>. 
<P></P>
<P>Você fará o Investimento do tamanho certo mas para isso, verifique nos links abaixo o conteúdo da versão <B>Physical Test 6.3</B> e depois verifique o link <B>“Comparativo de Versões” </B>para conhecer as versões básicas e intermediaria que oferecem custos extremamente accessíveis.</P>
<P><LI><B><A href=""http://www.terrazul.com.br/comparativoPhysicalTest.html""><U><FONT color=#ff0000>COMPARATIVO DE VERSÕES</FONT></U></A></P>
<P><LI><A href=""http://www.terrazul.com.br/physicaltest.html""><U><FONT color=#ff0000>CONHEÇA A VERSÃO PHYSICAL TEST 6.3 - Top de Linha</FONT></U></A></P>
<P>&nbsp;</P></LI></B>","",False,72,10,False,0,497,497,497,0,0,14/04/2008,,False,True,"CXPHYSICALTEST90.gif","CXPHYSICALTEST200.gif","CXPHYSICALTEST400.gif","","","18469","","","","",0,,7,"phtp0000",,0,0,17691,"","",5,0,,True,False
"A","Softwares",1541018,"kit00001","Physical Test 3.41 + Adipometro Cescorf Innovare Clinico",400,"<b><FONT color=#ff0000>Super Promoção !!</b></font>
Na compra do software Physical Test 3.41 de Avaliação Física, ganhe um Adipometro Clinico Innovare","O Physical Test considerado atualmente o mais prático e completo software na aplicação de testes em Avaliação Física Funcional. 

<b>Na compra do Physical Test 3.41 você ganha um Adipômetro Clinico Cescorf Innovare.</b> 

Especificações do Adipômetro Cescorf Innovare:

o  modelo CESCORF é fabricado em  ABS; apresenta:

- maior resistência a impactos;
- melhor ergonomia manual;
- painel para leitura mais preciso;
- em relação ao original, apresenta pressão mais exata;
- escala é de 0 a 80mm com sensibilidade de 1mm

Garantia: 12 meses
 
Dimensões: 244mm  x  215mm
Peso líquido: 96gr     
Peso bruto: 255gr

<b>O kit ideal para a sua avaliação física.</b> 

<B>Promoção por tempo Limitado !</B>","",False,1,10,False,0,0,497,332,0,0,26/05/2008,30/09/2008,True,True,"promoptad90.jpg","promoptad200.jpg","promoptad400.jpg","","","18469","","","","",255,,,"cro10001,bcw10000,tra10001",,0,0,,,,4,0,,True,False
"A","Softwares",2200694,"pht70002","Physical Test 3.7 - Software de Avaliação Física",190,"O Physical Test 3.7 é a versão com o maior custo x benefício do mercado pois possui os principais testes e protocolos por um custo bem acessível.","Conheça a linha Physical Test composta por 5 versões, iniciando pelas versões básicas a Acadêmica e 2.97; intermediárias 3.7 e 4.7 e a top de linha 7.0.
A versão 3.7. possui mais de 50 Protocolos divididos em Composição Corporal, Cardiorrespiratório, Neuromotores, Testes Anaérobios, Análise Postural fotográfica, Análise Nutricional, Vídeos de Treinamento, Calculo do Peso Ósseo e Peso Muscular, Calculo da Zona Alvo através de Karvonen e o melhor além dos Relatórios tradicionais também disponibiliza os Principais Resultados da Avaliação em apenas uma única folha e muita qualidade e economia!","",False,9810,0,True,0,0,497,372,0,0,12/12/2010,08/02/2012,True,True,"pht7g100.GIF","pht7g200.GIF","pht7g400.GIF","","","18469","","","","",0,,594,"pht7",,0,0,14873,"","Software de avaliação física, programa de avaliacao fisica,sistema de avaliacao fisica,sistema de treinamento fisico,sistema de composicao corporal,software de flexibilidade,physical test",5,5,,True,False
"A","Softwares",2997167,"propn000","Physical Test 3.7 + Adipômetro Prime Neo",500,"<b><FONT color=#FF0000>Super Promoção na compra do software de Avaliação Física Physical Test 3.7 + Adipômetro Prime Neo.
<b>Poucas unidades!</b>","A versão 3.7 possui mais de 50 Protocolos divididos em Composição Corporal, Cardiorrespiratório, Neuromotores, Testes Anaérobios, Análise Postural fotográfica, Análise Nutricional, Vídeos de Treinamento, Calculo do Peso Ósseo e Peso Muscular, Calculo da Zona Alvo através de Karvonen, Principais Resultados da Avaliação em apenas uma única folha, salva os relatórios em PDF HTML e Excel, envia relatório por e-mail e o mais inovador Montagem de Fichas para Prescrição de Atividades.


Características do Adipômetro Prime Neo:

Campo de Medição: de 0 à 65 mm.
Precisão: Milímetros.
Tolerância: +/- 0,5 mm em 65 mm.
Matéria Prima: Alumínio.
Acabamento: Cinza.
Escala de Medição: Dupla, em ambos dos lados.

Fabricante: Primemed
Garantia: 12 meses.","",False,175,0,True,0,300,775,415,0,0,25/06/2011,01/03/2012,True,True,"ptadpzinza100.GIF","ptadpzinza200.GIF","ptadpzinza400.GIF","","","18469,18488,32407","","","","",255,,7,"",,0,0,,"","",5,5,,True,False
"A","Softwares",1541322,"Kit00002","Physical Test 3.7 + Best Training Intelligent",190,"<b><FONT color=#ff0000>Super Promoção !</b></font>
Na compra do software de Avaliação Física Physical Test 3.7, você ganha o software Best Training Intelligent. Confira essa promoção !!","Dois softwares pelo preço de um.
Physical Test 3.7 + Best Training Intelligent.

O Physical Test considerado atualmente o mais prático e completo software na aplicação de testes em Avaliação Física Funcional.

O Best Training Intelligent é um software que possui os recursos básicos para realização de uma Avaliação Física e Montagem de Treinamento. 

Garanta já o seu pacote com os dois softwares mais adquiridos pelos nossos clientes.

<b> Promoção por tempo Limitado !!</b>","",False,875,10,True,0,424.5,849,415,0,0,09/02/2011,07/02/2012,False,True,"promoptbt100.GIF","promoptbt200.jpg","promoptbt400.jpg","","","32407","","","","",255,,594,"tra10003,bcw10000,adp10003",,0,0,14873,"","Software de avaliacao fisica e personal,software de prescricao de exercicio,montagem de treinos,montagem de treinamento",5,0,,True,False
"A","Softwares",1180394,"pht42100","Physical Test 4.21 - Software de Avaliação Física",190,"Na versão 4.21, os clientes poderão encontrar recursos como: teste cardiorespiratório para natação, módulo de comparações e envio de relatórios por e-mail, e acompanha fotos e 22 videos de treinamento","<P align=center><B>Conheça a família Physical Test, e faça seu Investimento no tamanho certo !</B></P>A Família de softwares Physical Test é composta por 8 versões, iniciando pelas básicas <B>ACAD</B> e <B>2.81</B> depois a intermediaria <B>2.91</B> e com recursos de nível avançado vem a versão <B>3.41</B> seguida pelas top de linha são as <B>4.21, 6.2 e 6.3</B>. 
<P></P>
<P>Você fará o Investimento do tamanho certo mas para isso, verifique nos links abaixo o conteúdo da versão <B>Physical Test 6.3</B> e depois verifique o link <B>“Comparativo de Versões” </B>para conhecer as versões básicas e intermediaria que oferecem custos extremamente accessíveis.</P>
<P><LI><B><A href=""http://www.terrazul.com.br/comparativoPhysicalTest.html""><U><FONT color=#ff0000>COMPARATIVO DE VERSÕES</FONT></U></A></P>
<P><LI><A href=""http://www.terrazul.com.br/physicaltest.html""><U><FONT color=#ff0000>CONHEÇA A VERSÃO PHYSICAL TEST 6.3 - Top de Linha</FONT></U></A></P>
<P>&nbsp;</P></LI></B>","",False,71,10,False,0,0,697,456.1,0,0,06/12/2007,30/04/2010,False,True,"CXPHYSICALTEST90.gif","CXPHYSICALTEST200.gif","CXPHYSICALTEST400.gif","","","18469","","","","",0,,7,"phtp0000,tra10001,adp30003",,0,0,17691,"","Software de avaliação física, programa de avaliacao fisica,sistema de avaliacao fisica,sistema de treinamento fisico,sistema de composicao corporal,software de flexibilidade,physical test",8,0,,True,False
"A","Softwares",2200697,"pht70003","Physical Test 4.7 - Software de Avaliação Física e Treino",190,"A versão 4.7 possui uma grande diversificação de testes e protocolos, salva os relatórios em PDF HTML e Excel, envia relatórios por e-mail e ainda oferece Módulo de Prescrição.","Conheça a linha Physical Test composta por 5 versões, iniciando pelas versões básicas a Acadêmica e 2.97; intermediárias 3.7 e 4.7 e a top de linha 7.0.
A versão 4.7 possui mais de 50 Protocolos divididos em Composição Corporal, Cardiorrespiratório, Neuromotores, Testes Anaérobios, Análise Postural fotográfica, Análise Nutricional, Vídeos de Treinamento, Calculo do Peso Ósseo e Peso Muscular, Calculo da Zona Alvo através de Karvonen, Principais Resultados da Avaliação em apenas uma única folha, salva os relatórios em PDF HTML e Excel, envia relatório por e-mail e o mais inovador Montagem de Fichas para Prescrição de Atividades.","",False,9834,0,True,0,0,797,518,0,0,23/05/2011,09/02/2012,True,True,"pht7gp100.GIF","pht7gp200.GIF","pht7gp400.GIF","","","18469","","","","",0,,594,"pht7",,0,0,14873,"","Software de avaliação física, programa de avaliacao fisica,sistema de avaliacao fisica,sistema de treinamento fisico,sistema de composicao corporal,software de flexibilidade,physical test",8,8,,True,False
"A","Softwares",2383696,"cop00001","Physical Test 4.7 + Adipômetro Prime Neo (Brinde)",400,"<b><FONT color=#008000>Super Promoção COPA 2010 !</b></font>
Na compra do software de Avaliação Física Physical Test 4.7, <b>você ganha</b> o Adipômetro Prime Neo.
<b>Poucas unidades!</b>","<b>NA COMPRA DO PHYSICAL TEST 4.7 - VOCÊ GANHA UM LINDO ADIPÔMETRO PRIME NEO</b>

A versão 4.7 possui mais de 50 Protocolos divididos em Composição Corporal, Cardiorrespiratório, Neuromotores, Testes Anaérobios, Análise Postural fotográfica, Análise Nutricional, Vídeos de Treinamento, Calculo do Peso Ósseo e Peso Muscular, Calculo da Zona Alvo através de Karvonen, Principais Resultados da Avaliação em apenas uma única folha, salva os relatórios em PDF HTML e Excel, envia relatório por e-mail e o mais inovador Montagem de Fichas para Prescrição de Atividades.


Características do Adipômetro Prime Neo (Brinde):

Campo de Medição: de 0 à 65 mm.
Precisão: Milímetros.
Tolerância: +/- 0,5 mm em 65 mm.
Matéria Prima: Alumínio.
Acabamento: Cromado.
Escala de Medição: Dupla, em ambos dos lados.

Fabricante: Primemed
Garantia: 12 meses.","",False,16,0,False,0,797,1064,741.21,0,0,07/07/2010,31/07/2010,False,False,"phyad100.gif","phyad200.gif","phyad400.gif","","","18469,18488,32407","","","","",255,,7,"",,0,0,,"","",4,4,,True,False
